From Date,To Date,Ozone,CO,SO2,NO2,PM10,PM2.5,State,City,Station,AQI,AQI_Category
30-06-2022 00:00,01-07-2022 00:00,,,,,,,Andhra Pradesh,Tirupati,"Tirumala, Tirupati - APPCB",500.0,Severe
01-07-2022 00:00,02-07-2022 00:00,,,,,,,Andhra Pradesh,Tirupati,"Tirumala, Tirupati - APPCB",500.0,Severe
02-07-2022 00:00,03-07-2022 00:00,12.5,0.71,5.84,19.0,60.08,22.0,Andhra Pradesh,Tirupati,"Tirumala, Tirupati - APPCB",60.08,Satisfactory
03-07-2022 00:00,04-07-2022 00:00,9.89,0.76,3.98,19.97,75.79,27.88,Andhra Pradesh,Tirupati,"Tirumala, Tirupati - APPCB",75.79,Satisfactory
04-07-2022 00:00,05-07-2022 00:00,11.28,0.66,4.01,14.7,43.87,17.15,Andhra Pradesh,Tirupati,"Tirumala, Tirupati - APPCB",43.87,Good
05-07-2022 00:00,06-07-2022 00:00,,,,,,,Andhra Pradesh,Tirupati,"Tirumala, Tirupati - APPCB",500.0,Severe
06-07-2022 00:00,07-07-2022 00:00,9.34,0.84,3.38,20.42,38.83,19.38,Andhra Pradesh,Tirupati,"Tirumala, Tirupati - APPCB",42.0,Good
07-07-2022 00:00,08-07-2022 00:00,10.56,0.68,5.1,14.08,29.71,14.65,Andhra Pradesh,Tirupati,"Tirumala, Tirupati - APPCB",34.0,Good
08-07-2022 00:00,09-07-2022 00:00,10.08,0.71,4.41,14.53,26.87,16.95,Andhra Pradesh,Tirupati,"Tirumala, Tirupati - APPCB",35.5,Good
09-07-2022 00:00,10-07-2022 00:00,9.52,0.72,5.48,18.01,53.42,23.89,Andhra Pradesh,Tirupati,"Tirumala, Tirupati - APPCB",53.42,Satisfactory
10-07-2022 00:00,11-07-2022 00:00,9.7,0.72,3.34,19.86,47.03,22.33,Andhra Pradesh,Tirupati,"Tirumala, Tirupati - APPCB",47.03,Good
11-07-2022 00:00,12-07-2022 00:00,14.4,0.67,3.41,14.33,37.15,19.44,Andhra Pradesh,Tirupati,"Tirumala, Tirupati - APPCB",37.15,Good
12-07-2022 00:00,13-07-2022 00:00,14.34,0.67,3.32,14.68,39.11,15.77,Andhra Pradesh,Tirupati,"Tirumala, Tirupati - APPCB",39.11,Good
13-07-2022 00:00,14-07-2022 00:00,14.41,0.69,3.38,13.31,35.39,14.4,Andhra Pradesh,Tirupati,"Tirumala, Tirupati - APPCB",35.39,Good
14-07-2022 00:00,15-07-2022 00:00,13.52,0.66,5.12,15.37,35.65,15.96,Andhra Pradesh,Tirupati,"Tirumala, Tirupati - APPCB",35.65,Good
15-07-2022 00:00,16-07-2022 00:00,13.97,0.67,5.59,15.9,48.97,18.68,Andhra Pradesh,Tirupati,"Tirumala, Tirupati - APPCB",48.97,Good
16-07-2022 00:00,17-07-2022 00:00,12.19,0.66,4.12,14.99,35.7,12.85,Andhra Pradesh,Tirupati,"Tirumala, Tirupati - APPCB",35.7,Good
17-07-2022 00:00,18-07-2022 00:00,10.76,0.73,5.41,17.02,31.01,11.02,Andhra Pradesh,Tirupati,"Tirumala, Tirupati - APPCB",36.5,Good
18-07-2022 00:00,19-07-2022 00:00,9.39,0.7,4.92,15.02,27.23,8.43,Andhra Pradesh,Tirupati,"Tirumala, Tirupati - APPCB",35.0,Good
19-07-2022 00:00,20-07-2022 00:00,12.01,0.72,6.99,19.49,51.03,15.66,Andhra Pradesh,Tirupati,"Tirumala, Tirupati - APPCB",51.03,Satisfactory
20-07-2022 00:00,21-07-2022 00:00,15.55,,5.5,23.5,57.73,19.81,Andhra Pradesh,Tirupati,"Tirumala, Tirupati - APPCB",500.0,Severe
21-07-2022 00:00,22-07-2022 00:00,13.65,0.79,3.68,21.23,56.86,20.19,Andhra Pradesh,Tirupati,"Tirumala, Tirupati - APPCB",56.86,Satisfactory
22-07-2022 00:00,23-07-2022 00:00,11.83,0.78,4.17,16.12,44.58,16.33,Andhra Pradesh,Tirupati,"Tirumala, Tirupati - APPCB",44.58,Good
23-07-2022 00:00,24-07-2022 00:00,10.94,0.76,3.6,18.44,53.29,16.48,Andhra Pradesh,Tirupati,"Tirumala, Tirupati - APPCB",53.29,Satisfactory
24-07-2022 00:00,25-07-2022 00:00,9.45,0.8,4.16,19.49,53.33,18.14,Andhra Pradesh,Tirupati,"Tirumala, Tirupati - APPCB",53.33,Satisfactory
25-07-2022 00:00,26-07-2022 00:00,8.56,0.79,3.61,19.52,39.42,13.15,Andhra Pradesh,Tirupati,"Tirumala, Tirupati - APPCB",39.5,Good
26-07-2022 00:00,27-07-2022 00:00,8.19,0.85,4.68,20.5,38.31,18.81,Andhra Pradesh,Tirupati,"Tirumala, Tirupati - APPCB",42.5,Good
27-07-2022 00:00,28-07-2022 00:00,12.68,0.82,4.18,20.32,31.93,16.47,Andhra Pradesh,Tirupati,"Tirumala, Tirupati - APPCB",41.0,Good
28-07-2022 00:00,29-07-2022 00:00,14.86,0.82,4.54,16.69,42.66,22.3,Andhra Pradesh,Tirupati,"Tirumala, Tirupati - APPCB",42.66,Good
29-07-2022 00:00,30-07-2022 00:00,16.55,0.87,5.01,20.4,55.15,30.62,Andhra Pradesh,Tirupati,"Tirumala, Tirupati - APPCB",55.15,Satisfactory
30-07-2022 00:00,31-07-2022 00:00,13.14,0.93,5.45,21.89,56.24,35.04,Andhra Pradesh,Tirupati,"Tirumala, Tirupati - APPCB",58.4,Satisfactory
31-07-2022 00:00,01-08-2022 00:00,15.11,0.94,5.16,23.84,56.52,36.95,Andhra Pradesh,Tirupati,"Tirumala, Tirupati - APPCB",61.58333333333334,Satisfactory
01-08-2022 00:00,02-08-2022 00:00,13.61,0.92,4.26,25.31,42.36,27.26,Andhra Pradesh,Tirupati,"Tirumala, Tirupati - APPCB",46.0,Good
02-08-2022 00:00,03-08-2022 00:00,13.31,0.92,3.07,25.74,50.61,30.01,Andhra Pradesh,Tirupati,"Tirumala, Tirupati - APPCB",50.61,Satisfactory
03-08-2022 00:00,04-08-2022 00:00,8.94,0.57,3.05,20.8,32.02,18.23,Andhra Pradesh,Tirupati,"Tirumala, Tirupati - APPCB",32.02,Good
04-08-2022 00:00,05-08-2022 00:00,11.3,0.67,3.72,19.19,33.97,17.71,Andhra Pradesh,Tirupati,"Tirumala, Tirupati - APPCB",33.97,Good
05-08-2022 00:00,06-08-2022 00:00,9.27,0.71,5.83,16.54,21.43,9.11,Andhra Pradesh,Tirupati,"Tirumala, Tirupati - APPCB",35.5,Good
06-08-2022 00:00,07-08-2022 00:00,10.59,0.74,3.94,16.03,23.01,8.89,Andhra Pradesh,Tirupati,"Tirumala, Tirupati - APPCB",37.0,Good
07-08-2022 00:00,08-08-2022 00:00,10.89,0.69,5.18,15.1,20.4,8.54,Andhra Pradesh,Tirupati,"Tirumala, Tirupati - APPCB",34.5,Good
08-08-2022 00:00,09-08-2022 00:00,9.78,0.78,4.07,17.63,30.92,11.68,Andhra Pradesh,Tirupati,"Tirumala, Tirupati - APPCB",39.0,Good
09-08-2022 00:00,10-08-2022 00:00,11.25,0.73,4.55,17.41,40.85,13.35,Andhra Pradesh,Tirupati,"Tirumala, Tirupati - APPCB",40.85,Good
10-08-2022 00:00,11-08-2022 00:00,10.93,0.78,4.93,19.11,38.66,13.68,Andhra Pradesh,Tirupati,"Tirumala, Tirupati - APPCB",39.0,Good
11-08-2022 00:00,12-08-2022 00:00,10.21,0.81,5.15,18.55,36.18,14.0,Andhra Pradesh,Tirupati,"Tirumala, Tirupati - APPCB",40.5,Good
12-08-2022 00:00,13-08-2022 00:00,9.21,0.72,4.61,20.48,34.04,11.82,Andhra Pradesh,Tirupati,"Tirumala, Tirupati - APPCB",36.0,Good
13-08-2022 00:00,14-08-2022 00:00,8.61,0.81,5.04,21.34,33.28,10.35,Andhra Pradesh,Tirupati,"Tirumala, Tirupati - APPCB",40.5,Good
14-08-2022 00:00,15-08-2022 00:00,8.57,0.82,4.34,21.65,32.7,11.07,Andhra Pradesh,Tirupati,"Tirumala, Tirupati - APPCB",41.0,Good
15-08-2022 00:00,16-08-2022 00:00,9.59,0.75,3.84,18.0,30.35,8.91,Andhra Pradesh,Tirupati,"Tirumala, Tirupati - APPCB",37.5,Good
16-08-2022 00:00,17-08-2022 00:00,14.06,0.78,5.01,18.83,44.75,18.75,Andhra Pradesh,Tirupati,"Tirumala, Tirupati - APPCB",44.75,Good
17-08-2022 00:00,18-08-2022 00:00,11.99,0.89,4.66,21.39,48.01,19.59,Andhra Pradesh,Tirupati,"Tirumala, Tirupati - APPCB",48.01,Good
18-08-2022 00:00,19-08-2022 00:00,8.56,0.87,3.52,20.23,44.12,12.85,Andhra Pradesh,Tirupati,"Tirumala, Tirupati - APPCB",44.12,Good
19-08-2022 00:00,20-08-2022 00:00,9.15,0.79,5.24,17.32,41.55,11.35,Andhra Pradesh,Tirupati,"Tirumala, Tirupati - APPCB",41.55,Good
20-08-2022 00:00,21-08-2022 00:00,10.08,0.77,4.24,16.9,43.21,11.42,Andhra Pradesh,Tirupati,"Tirumala, Tirupati - APPCB",43.21,Good
21-08-2022 00:00,22-08-2022 00:00,9.3,0.76,5.06,19.07,36.73,10.18,Andhra Pradesh,Tirupati,"Tirumala, Tirupati - APPCB",38.0,Good
22-08-2022 00:00,23-08-2022 00:00,8.55,0.77,4.84,19.92,31.39,11.44,Andhra Pradesh,Tirupati,"Tirumala, Tirupati - APPCB",38.5,Good
23-08-2022 00:00,24-08-2022 00:00,8.06,0.77,5.59,20.83,48.67,14.92,Andhra Pradesh,Tirupati,"Tirumala, Tirupati - APPCB",48.67,Good
24-08-2022 00:00,25-08-2022 00:00,6.94,0.81,4.46,18.83,31.78,13.7,Andhra Pradesh,Tirupati,"Tirumala, Tirupati - APPCB",40.5,Good
25-08-2022 00:00,26-08-2022 00:00,9.7,0.83,3.83,20.12,42.07,18.02,Andhra Pradesh,Tirupati,"Tirumala, Tirupati - APPCB",42.07,Good
26-08-2022 00:00,27-08-2022 00:00,9.33,0.9,5.95,19.92,35.72,21.26,Andhra Pradesh,Tirupati,"Tirumala, Tirupati - APPCB",45.0,Good
27-08-2022 00:00,28-08-2022 00:00,10.7,0.79,4.53,17.91,30.71,17.36,Andhra Pradesh,Tirupati,"Tirumala, Tirupati - APPCB",39.5,Good
28-08-2022 00:00,29-08-2022 00:00,10.66,0.9,5.0,22.43,35.98,19.5,Andhra Pradesh,Tirupati,"Tirumala, Tirupati - APPCB",45.0,Good
29-08-2022 00:00,30-08-2022 00:00,10.71,0.96,3.93,23.9,60.36,36.15,Andhra Pradesh,Tirupati,"Tirumala, Tirupati - APPCB",60.36,Satisfactory
30-08-2022 00:00,31-08-2022 00:00,14.22,0.88,6.24,21.87,64.99,43.75,Andhra Pradesh,Tirupati,"Tirumala, Tirupati - APPCB",72.91666666666667,Satisfactory
31-08-2022 00:00,01-09-2022 00:00,7.67,0.82,4.75,18.76,38.08,23.81,Andhra Pradesh,Tirupati,"Tirumala, Tirupati - APPCB",41.0,Good
01-09-2022 00:00,02-09-2022 00:00,5.4,0.93,5.35,20.35,33.12,19.38,Andhra Pradesh,Tirupati,"Tirumala, Tirupati - APPCB",46.5,Good
02-09-2022 00:00,03-09-2022 00:00,10.9,0.87,6.38,21.54,41.43,25.4,Andhra Pradesh,Tirupati,"Tirumala, Tirupati - APPCB",43.5,Good
03-09-2022 00:00,04-09-2022 00:00,13.7,0.91,5.12,18.95,51.92,34.8,Andhra Pradesh,Tirupati,"Tirumala, Tirupati - APPCB",57.99999999999999,Satisfactory
04-09-2022 00:00,05-09-2022 00:00,13.11,0.92,4.62,22.52,65.21,44.52,Andhra Pradesh,Tirupati,"Tirumala, Tirupati - APPCB",74.2,Satisfactory
05-09-2022 00:00,06-09-2022 00:00,13.12,0.89,5.96,20.36,57.62,39.0,Andhra Pradesh,Tirupati,"Tirumala, Tirupati - APPCB",65.0,Satisfactory
06-09-2022 00:00,07-09-2022 00:00,11.56,0.92,5.26,21.87,41.56,26.07,Andhra Pradesh,Tirupati,"Tirumala, Tirupati - APPCB",46.0,Good
07-09-2022 00:00,08-09-2022 00:00,7.86,0.85,5.37,18.05,22.89,13.61,Andhra Pradesh,Tirupati,"Tirumala, Tirupati - APPCB",42.5,Good
08-09-2022 00:00,09-09-2022 00:00,5.76,0.85,3.97,17.62,22.14,11.19,Andhra Pradesh,Tirupati,"Tirumala, Tirupati - APPCB",42.5,Good
09-09-2022 00:00,10-09-2022 00:00,6.25,0.81,3.1,14.12,22.26,9.14,Andhra Pradesh,Tirupati,"Tirumala, Tirupati - APPCB",40.5,Good
10-09-2022 00:00,11-09-2022 00:00,6.73,0.8,5.92,15.3,24.14,8.49,Andhra Pradesh,Tirupati,"Tirumala, Tirupati - APPCB",40.0,Good
11-09-2022 00:00,12-09-2022 00:00,8.06,0.75,,13.15,32.1,11.16,Andhra Pradesh,Tirupati,"Tirumala, Tirupati - APPCB",500.0,Severe
12-09-2022 00:00,13-09-2022 00:00,9.75,0.79,3.46,15.99,41.48,14.83,Andhra Pradesh,Tirupati,"Tirumala, Tirupati - APPCB",41.48,Good
13-09-2022 00:00,14-09-2022 00:00,10.88,0.72,5.09,15.38,34.98,12.95,Andhra Pradesh,Tirupati,"Tirumala, Tirupati - APPCB",36.0,Good
14-09-2022 00:00,15-09-2022 00:00,7.15,0.83,6.89,18.85,43.81,15.67,Andhra Pradesh,Tirupati,"Tirumala, Tirupati - APPCB",43.81,Good
15-09-2022 00:00,16-09-2022 00:00,6.18,0.77,4.52,14.91,57.87,18.62,Andhra Pradesh,Tirupati,"Tirumala, Tirupati - APPCB",57.87,Satisfactory
16-09-2022 00:00,17-09-2022 00:00,6.97,0.81,5.11,16.02,34.0,12.73,Andhra Pradesh,Tirupati,"Tirumala, Tirupati - APPCB",40.5,Good
17-09-2022 00:00,18-09-2022 00:00,6.75,0.78,3.93,17.41,28.75,9.92,Andhra Pradesh,Tirupati,"Tirumala, Tirupati - APPCB",39.0,Good
18-09-2022 00:00,19-09-2022 00:00,7.5,0.77,4.88,19.31,31.8,11.67,Andhra Pradesh,Tirupati,"Tirumala, Tirupati - APPCB",38.5,Good
19-09-2022 00:00,20-09-2022 00:00,7.53,0.78,5.18,16.47,32.59,14.54,Andhra Pradesh,Tirupati,"Tirumala, Tirupati - APPCB",39.0,Good
20-09-2022 00:00,21-09-2022 00:00,10.34,0.75,5.01,18.02,46.77,16.24,Andhra Pradesh,Tirupati,"Tirumala, Tirupati - APPCB",46.77,Good
21-09-2022 00:00,22-09-2022 00:00,9.13,0.72,5.99,16.98,35.93,15.17,Andhra Pradesh,Tirupati,"Tirumala, Tirupati - APPCB",36.0,Good
22-09-2022 00:00,23-09-2022 00:00,10.75,0.77,3.52,22.38,48.33,19.23,Andhra Pradesh,Tirupati,"Tirumala, Tirupati - APPCB",48.33,Good
23-09-2022 00:00,24-09-2022 00:00,14.58,0.75,5.17,21.29,46.2,16.33,Andhra Pradesh,Tirupati,"Tirumala, Tirupati - APPCB",46.2,Good
24-09-2022 00:00,25-09-2022 00:00,11.87,0.85,5.1,21.3,34.47,13.38,Andhra Pradesh,Tirupati,"Tirumala, Tirupati - APPCB",42.5,Good
25-09-2022 00:00,26-09-2022 00:00,15.72,0.78,3.85,15.53,40.27,18.88,Andhra Pradesh,Tirupati,"Tirumala, Tirupati - APPCB",40.27,Good
26-09-2022 00:00,27-09-2022 00:00,14.0,0.94,3.41,13.83,41.82,24.23,Andhra Pradesh,Tirupati,"Tirumala, Tirupati - APPCB",47.0,Good
27-09-2022 00:00,28-09-2022 00:00,17.23,0.81,5.23,18.02,35.36,19.05,Andhra Pradesh,Tirupati,"Tirumala, Tirupati - APPCB",40.5,Good
28-09-2022 00:00,29-09-2022 00:00,16.04,0.95,4.92,21.45,51.99,27.97,Andhra Pradesh,Tirupati,"Tirumala, Tirupati - APPCB",51.99,Satisfactory
29-09-2022 00:00,30-09-2022 00:00,14.21,0.9,5.54,19.35,37.03,18.53,Andhra Pradesh,Tirupati,"Tirumala, Tirupati - APPCB",45.0,Good
30-09-2022 00:00,01-10-2022 00:00,14.41,0.82,4.46,19.61,29.76,18.22,Andhra Pradesh,Tirupati,"Tirumala, Tirupati - APPCB",41.0,Good
01-10-2022 00:00,02-10-2022 00:00,14.89,0.79,4.26,17.44,44.04,25.91,Andhra Pradesh,Tirupati,"Tirumala, Tirupati - APPCB",44.04,Good
02-10-2022 00:00,03-10-2022 00:00,16.88,0.89,5.11,23.76,46.17,26.9,Andhra Pradesh,Tirupati,"Tirumala, Tirupati - APPCB",46.17,Good
03-10-2022 00:00,04-10-2022 00:00,17.74,0.84,3.44,17.76,57.19,32.0,Andhra Pradesh,Tirupati,"Tirumala, Tirupati - APPCB",57.19,Satisfactory
04-10-2022 00:00,05-10-2022 00:00,19.39,0.9,6.21,23.09,71.59,37.36,Andhra Pradesh,Tirupati,"Tirumala, Tirupati - APPCB",71.59,Satisfactory
05-10-2022 00:00,06-10-2022 00:00,14.84,0.98,5.97,27.92,73.81,39.7,Andhra Pradesh,Tirupati,"Tirumala, Tirupati - APPCB",73.81,Satisfactory
06-10-2022 00:00,07-10-2022 00:00,14.18,0.91,4.26,20.02,38.0,26.72,Andhra Pradesh,Tirupati,"Tirumala, Tirupati - APPCB",45.5,Good
07-10-2022 00:00,08-10-2022 00:00,10.52,0.98,5.1,22.15,45.29,25.61,Andhra Pradesh,Tirupati,"Tirumala, Tirupati - APPCB",49.0,Good
08-10-2022 00:00,09-10-2022 00:00,9.38,1.08,4.09,34.8,54.62,32.08,Andhra Pradesh,Tirupati,"Tirumala, Tirupati - APPCB",54.62,Satisfactory
09-10-2022 00:00,10-10-2022 00:00,8.38,1.13,12.92,32.53,52.56,32.07,Andhra Pradesh,Tirupati,"Tirumala, Tirupati - APPCB",56.49999999999999,Satisfactory
10-10-2022 00:00,11-10-2022 00:00,9.94,0.97,5.98,22.12,36.91,20.17,Andhra Pradesh,Tirupati,"Tirumala, Tirupati - APPCB",48.5,Good
11-10-2022 00:00,12-10-2022 00:00,12.29,0.86,4.34,19.89,29.45,16.15,Andhra Pradesh,Tirupati,"Tirumala, Tirupati - APPCB",43.0,Good
12-10-2022 00:00,13-10-2022 00:00,13.82,0.81,5.17,19.65,36.43,20.06,Andhra Pradesh,Tirupati,"Tirumala, Tirupati - APPCB",40.5,Good
13-10-2022 00:00,14-10-2022 00:00,15.44,0.8,6.36,15.55,39.95,21.79,Andhra Pradesh,Tirupati,"Tirumala, Tirupati - APPCB",40.0,Good
14-10-2022 00:00,15-10-2022 00:00,7.96,0.82,7.44,19.86,34.77,17.89,Andhra Pradesh,Tirupati,"Tirumala, Tirupati - APPCB",41.0,Good
15-10-2022 00:00,16-10-2022 00:00,10.0,0.94,4.96,24.36,34.79,20.84,Andhra Pradesh,Tirupati,"Tirumala, Tirupati - APPCB",47.0,Good
16-10-2022 00:00,17-10-2022 00:00,10.5,0.87,6.08,18.23,28.49,13.55,Andhra Pradesh,Tirupati,"Tirumala, Tirupati - APPCB",43.5,Good
17-10-2022 00:00,18-10-2022 00:00,7.25,0.83,4.82,15.03,22.54,9.54,Andhra Pradesh,Tirupati,"Tirumala, Tirupati - APPCB",41.5,Good
18-10-2022 00:00,19-10-2022 00:00,8.36,0.98,6.01,22.84,41.18,22.07,Andhra Pradesh,Tirupati,"Tirumala, Tirupati - APPCB",49.0,Good
19-10-2022 00:00,20-10-2022 00:00,15.57,0.95,11.9,27.09,50.62,31.5,Andhra Pradesh,Tirupati,"Tirumala, Tirupati - APPCB",52.5,Satisfactory
20-10-2022 00:00,21-10-2022 00:00,17.39,0.94,3.7,21.71,41.48,23.48,Andhra Pradesh,Tirupati,"Tirumala, Tirupati - APPCB",47.0,Good
21-10-2022 00:00,22-10-2022 00:00,20.09,0.89,5.01,19.62,38.08,23.31,Andhra Pradesh,Tirupati,"Tirumala, Tirupati - APPCB",44.5,Good
22-10-2022 00:00,23-10-2022 00:00,26.35,1.05,5.56,29.86,75.34,50.15,Andhra Pradesh,Tirupati,"Tirumala, Tirupati - APPCB",83.58333333333334,Satisfactory
23-10-2022 00:00,24-10-2022 00:00,30.15,0.99,6.42,32.16,74.77,47.02,Andhra Pradesh,Tirupati,"Tirumala, Tirupati - APPCB",78.36666666666667,Satisfactory
24-10-2022 00:00,25-10-2022 00:00,42.27,0.78,9.41,25.98,76.4,42.67,Andhra Pradesh,Tirupati,"Tirumala, Tirupati - APPCB",76.4,Satisfactory
25-10-2022 00:00,26-10-2022 00:00,42.07,0.75,6.43,20.13,64.48,31.42,Andhra Pradesh,Tirupati,"Tirumala, Tirupati - APPCB",64.48,Satisfactory
26-10-2022 00:00,27-10-2022 00:00,33.8,0.92,11.73,38.58,78.69,46.28,Andhra Pradesh,Tirupati,"Tirumala, Tirupati - APPCB",78.69,Satisfactory
27-10-2022 00:00,28-10-2022 00:00,22.97,0.98,16.89,32.35,53.17,33.68,Andhra Pradesh,Tirupati,"Tirumala, Tirupati - APPCB",56.13333333333333,Satisfactory
28-10-2022 00:00,29-10-2022 00:00,19.2,1.0,8.12,28.83,49.15,33.43,Andhra Pradesh,Tirupati,"Tirumala, Tirupati - APPCB",55.71666666666667,Satisfactory
29-10-2022 00:00,30-10-2022 00:00,27.42,0.89,3.93,19.41,54.68,38.02,Andhra Pradesh,Tirupati,"Tirumala, Tirupati - APPCB",63.366666666666674,Satisfactory
30-10-2022 00:00,31-10-2022 00:00,32.68,0.93,7.1,26.43,87.8,62.68,Andhra Pradesh,Tirupati,"Tirumala, Tirupati - APPCB",108.93333333333334,Moderate
31-10-2022 00:00,01-11-2022 00:00,34.67,1.03,7.59,31.73,103.19,67.85,Andhra Pradesh,Tirupati,"Tirumala, Tirupati - APPCB",126.16666666666666,Moderate
01-11-2022 00:00,02-11-2022 00:00,14.91,0.95,4.1,24.19,32.66,21.95,Andhra Pradesh,Tirupati,"Tirumala, Tirupati - APPCB",47.5,Good
02-11-2022 00:00,03-11-2022 00:00,14.16,0.89,5.36,20.51,23.12,14.3,Andhra Pradesh,Tirupati,"Tirumala, Tirupati - APPCB",44.5,Good
03-11-2022 00:00,04-11-2022 00:00,15.48,0.91,4.39,19.23,34.71,17.63,Andhra Pradesh,Tirupati,"Tirumala, Tirupati - APPCB",45.5,Good
04-11-2022 00:00,05-11-2022 00:00,14.79,0.88,5.9,13.82,25.14,13.96,Andhra Pradesh,Tirupati,"Tirumala, Tirupati - APPCB",44.0,Good
05-11-2022 00:00,06-11-2022 00:00,14.91,0.93,5.87,18.54,37.16,21.24,Andhra Pradesh,Tirupati,"Tirumala, Tirupati - APPCB",46.5,Good
06-11-2022 00:00,07-11-2022 00:00,35.36,0.95,6.9,19.96,82.39,53.57,Andhra Pradesh,Tirupati,"Tirumala, Tirupati - APPCB",89.28333333333333,Satisfactory
07-11-2022 00:00,08-11-2022 00:00,32.36,0.97,8.41,25.92,91.96,56.04,Andhra Pradesh,Tirupati,"Tirumala, Tirupati - APPCB",93.4,Satisfactory
08-11-2022 00:00,09-11-2022 00:00,,,,,,,Andhra Pradesh,Tirupati,"Tirumala, Tirupati - APPCB",500.0,Severe
09-11-2022 00:00,10-11-2022 00:00,,,,,,,Andhra Pradesh,Tirupati,"Tirumala, Tirupati - APPCB",500.0,Severe
10-11-2022 00:00,11-11-2022 00:00,,,,,,,Andhra Pradesh,Tirupati,"Tirumala, Tirupati - APPCB",500.0,Severe
11-11-2022 00:00,12-11-2022 00:00,,,,,,,Andhra Pradesh,Tirupati,"Tirumala, Tirupati - APPCB",500.0,Severe
12-11-2022 00:00,13-11-2022 00:00,,,,,,,Andhra Pradesh,Tirupati,"Tirumala, Tirupati - APPCB",500.0,Severe
13-11-2022 00:00,14-11-2022 00:00,,,,,,,Andhra Pradesh,Tirupati,"Tirumala, Tirupati - APPCB",500.0,Severe
14-11-2022 00:00,15-11-2022 00:00,,,,,,,Andhra Pradesh,Tirupati,"Tirumala, Tirupati - APPCB",500.0,Severe
15-11-2022 00:00,16-11-2022 00:00,,,,,,,Andhra Pradesh,Tirupati,"Tirumala, Tirupati - APPCB",500.0,Severe
16-11-2022 00:00,17-11-2022 00:00,,,,,,,Andhra Pradesh,Tirupati,"Tirumala, Tirupati - APPCB",500.0,Severe
17-11-2022 00:00,18-11-2022 00:00,,,,,,,Andhra Pradesh,Tirupati,"Tirumala, Tirupati - APPCB",500.0,Severe
18-11-2022 00:00,19-11-2022 00:00,,,,,,,Andhra Pradesh,Tirupati,"Tirumala, Tirupati - APPCB",500.0,Severe
19-11-2022 00:00,20-11-2022 00:00,30.57,0.99,7.37,36.53,92.36,57.93,Andhra Pradesh,Tirupati,"Tirumala, Tirupati - APPCB",96.55000000000001,Satisfactory
20-11-2022 00:00,21-11-2022 00:00,31.11,0.96,9.33,42.51,105.25,68.98,Andhra Pradesh,Tirupati,"Tirumala, Tirupati - APPCB",129.93333333333334,Moderate
21-11-2022 00:00,22-11-2022 00:00,21.87,0.99,6.39,34.82,75.38,51.81,Andhra Pradesh,Tirupati,"Tirumala, Tirupati - APPCB",86.35000000000001,Satisfactory
22-11-2022 00:00,23-11-2022 00:00,15.4,0.98,3.42,23.46,46.11,30.71,Andhra Pradesh,Tirupati,"Tirumala, Tirupati - APPCB",51.18333333333334,Satisfactory
23-11-2022 00:00,24-11-2022 00:00,15.32,0.86,4.45,18.24,25.51,13.67,Andhra Pradesh,Tirupati,"Tirumala, Tirupati - APPCB",43.0,Good
24-11-2022 00:00,25-11-2022 00:00,16.68,0.87,5.22,20.17,49.38,29.86,Andhra Pradesh,Tirupati,"Tirumala, Tirupati - APPCB",49.766666666666666,Good
25-11-2022 00:00,26-11-2022 00:00,12.43,0.92,5.39,19.79,53.33,30.3,Andhra Pradesh,Tirupati,"Tirumala, Tirupati - APPCB",53.33,Satisfactory
26-11-2022 00:00,27-11-2022 00:00,11.33,1.03,4.54,28.71,52.41,34.34,Andhra Pradesh,Tirupati,"Tirumala, Tirupati - APPCB",57.23333333333334,Satisfactory
27-11-2022 00:00,28-11-2022 00:00,20.95,1.09,7.42,35.26,108.27,81.79,Andhra Pradesh,Tirupati,"Tirumala, Tirupati - APPCB",172.63333333333335,Moderate
28-11-2022 00:00,29-11-2022 00:00,23.77,,6.67,33.93,130.27,96.63,Andhra Pradesh,Tirupati,"Tirumala, Tirupati - APPCB",500.0,Severe
29-11-2022 00:00,30-11-2022 00:00,26.8,,7.76,29.7,116.58,83.72,Andhra Pradesh,Tirupati,"Tirumala, Tirupati - APPCB",500.0,Severe
30-11-2022 00:00,01-12-2022 00:00,23.41,1.26,10.13,34.37,110.28,81.04,Andhra Pradesh,Tirupati,"Tirumala, Tirupati - APPCB",170.13333333333335,Moderate
01-12-2022 00:00,02-12-2022 00:00,18.49,1.03,5.21,25.48,87.24,59.57,Andhra Pradesh,Tirupati,"Tirumala, Tirupati - APPCB",99.28333333333333,Satisfactory
02-12-2022 00:00,03-12-2022 00:00,11.78,0.95,8.02,20.58,58.94,40.03,Andhra Pradesh,Tirupati,"Tirumala, Tirupati - APPCB",66.71666666666667,Satisfactory
03-12-2022 00:00,04-12-2022 00:00,6.53,0.85,5.03,14.23,28.25,14.94,Andhra Pradesh,Tirupati,"Tirumala, Tirupati - APPCB",42.5,Good
04-12-2022 00:00,05-12-2022 00:00,,0.85,5.35,17.32,58.95,40.03,Andhra Pradesh,Tirupati,"Tirumala, Tirupati - APPCB",500.0,Severe
05-12-2022 00:00,06-12-2022 00:00,72.46,1.06,5.56,20.83,116.74,87.04,Andhra Pradesh,Tirupati,"Tirumala, Tirupati - APPCB",190.13333333333335,Moderate
06-12-2022 00:00,07-12-2022 00:00,67.32,1.16,6.54,24.27,146.21,113.59,Andhra Pradesh,Tirupati,"Tirumala, Tirupati - APPCB",278.6333333333333,Poor
